Unnamed: 0,project_id,property_type,sqft,zip,region,has_wood_frame,has_vert_wood_frame,has_horz_wood_frame,wf_vertconst,wf_horzconst,has_concrete,has_glu,num_floors,num_tenants,age,property_type_encoded
1587,583556,Retail,15872,30606.0,3,1,1,1,"[""Wood-framed"", ""Steel-framed"", ""Light-gauge steel""]","[""Wood-framing with wood decking and concrete topping"", ""Steel-framed with steel decking""]",1,0,2.0,1.0,35.0,3
1588,497227,Retail,7466,6820.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1589,452114,Retail,18848,63851.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1590,508001,Retail,116615,75067.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1591,473512,Retail,5779,61068.0,2,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1592,354700,Retail,5230,10012.0,1,1,0,1,"[""Other"", ""Masonry brick load bearing""]","[""Wood-framing with wood decking and concrete topping""]",1,0,1.0,1.0,,3
1593,457136,Retail,13000,77803.0,4,1,0,1,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",0,0,2.0,3.0,,3
1595,595154,Retail,20000,14502.0,1,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1597,494918,Retail,10500,49756.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1598,491189,Retail,10500,38773.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1599,358816,Retail,218,53005.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Precast concrete with concrete decking""]",1,0,1.0,17.0,,3
1600,483639,Retail,15979,99645.0,2,0,1,0,"[""Conventional wood stud platform""]","[""Mezzanine: Steel-framed and metal grating""]",0,0,1.0,1.0,,3
1601,550836,Retail,792,30813.0,3,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1602,507880,Retail,6435,78253.0,4,0,0,0,"[""Light-gauge steel studs, CMU center core""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1603,454053,Retail,6889,38114.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1604,393378,Retail,30,92821.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,1.0,,3
1605,575113,Retail,10624,39702.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,,,3
1606,473509,Retail,11000,60481.0,2,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,2.0,1.0,,3
1607,588422,Retail,11200,30265.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,27.0,3
1608,508025,Retail,8320,45647.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1609,593936,Retail,10500,70615.0,3,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,0.0,3
1610,427312,Retail,10,31639.0,3,1,1,0,"[""Wood-framed"", ""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1611,480408,Retail,677,33612.0,3,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1612,623951,Retail,4629,90048.0,2,1,1,1,"[""Conventional wood stud platform""]","[""Conventional wood frame and wood decking ""]",0,0,1.0,1.0,,3
1614,436354,Retail,12,16915.0,1,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,11.0,,3
1615,485592,Retail,100506,80031.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,3.0,,3
1616,385445,Retail,31,92562.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
1617,494641,Retail,5267,86403.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1618,554930,Retail,12687,38342.0,3,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1619,465020,Retail,3410,60187.0,2,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking""]",1,0,2.0,0.0,,3
1621,508024,Retail,8320,88240.0,4,0,0,0,"[""Light-gauge steel studs, CMU center core""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1622,611688,Retail,4239,66762.0,2,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1623,399575,Retail,19,13778.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1624,465003,Retail,20000,74401.0,4,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1625,618569,Retail,10500,73049.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,0.0,3
1626,494556,Retail,4486,78641.0,4,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1627,494518,Retail,9352,90210.0,2,0,0,0,"[""Other"", ""Reinforced masonry bearing/ shear walls and steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,2.0,,3
1628,540082,Retail,10500,65663.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1629,508007,Retail,55413,21601.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1630,579268,Retail,10500,36089.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,,0.0,3
1631,578390,Retail,10500,35404.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,,0.0,3
1632,612399,Retail,4400,67205.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,1.0,3
1633,508030,Retail,8320,88267.0,4,0,0,0,"[""Light-gauge steel studs, CMU center core""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1634,508048,Retail,160908,21133.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
1635,507937,Retail,60500,73134.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
1636,619993,Retail,2482,98331.0,2,0,0,0,"[""Other"", ""post and beam""]","[""No upper floors present""]",0,0,1.0,1.0,,3
1637,622922,Office,10800,80514.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,10.0,1
1638,622559,Office,51201,30097.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,4.0,24.0,1
1639,616310,Industrial,84797,32811.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Pre-fab metal""]","[""No upper floors present""]",1,0,1.0,3.0,,0
1640,623437,Industrial,39771,91744.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,2.0,20.0,0
1641,626489,Industrial,16036,91786.0,2,1,0,1,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Conventional wood frame and wood decking ""]",1,0,2.0,1.0,0.0,0
1642,623423,Industrial,81325,92805.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,2.0,56.0,0
1643,622560,Office,62131,30097.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,8.0,,1
1644,623395,Industrial,27845,91352.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,54.0,0
1645,624073,Office,39800,98032.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,2.0,1.0,43.0,1
1646,623393,Industrial,20168,90249.0,2,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,53.0,0
1647,622558,Office,56747,30097.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,7.0,25.0,1
1648,623433,Industrial,31750,91744.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,2.0,,0
1649,623421,Industrial,25962,92805.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,32.0,0
1650,616328,Industrial,321852,32218.0,3,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,0
1651,623160,Industrial,37920,44262.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,0
1652,623434,Industrial,42069,91744.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,20.0,0
1653,624074,Office,39800,98032.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,2.0,1.0,43.0,1
1654,622562,Office,130444,30022.0,3,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,5.0,15.0,25.0,1
1655,620981,Industrial,174536,60608.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
1657,373871,Industrial,99,91342.0,2,1,0,1,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Conventional wood frame and wood decking ""]",1,0,2.0,1.0,,0
1658,403372,Office,31,92807.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,1
1659,209372,Office,82,90720.0,2,1,0,1,"[""Concrete tilt-up perimeter walls""]","[""Wood-framing with wood decking""]",1,0,2.0,30.0,,1
1660,514706,Industrial,32506,92011.0,2,1,0,1,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Wood-framing with wood decking""]",1,0,2.0,1.0,,0
1661,511044,Industrial,6000,31408.0,3,1,0,1,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,2.0,1.0,,0
1662,519952,Industrial,144256,95354.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
1663,518993,Office,9230,38138.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,1
1664,518443,Industrial,102194,78745.0,4,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,2.0,1.0,,0
1665,514811,Office,610819,19428.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,14.0,40.0,,1
1666,410750,Industrial,59,66105.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,11.0,,0
1667,299537,Office,27,90014.0,2,1,0,1,"[""Concrete masonry unit load bearing walls with steel framing""]","[""Wood-framing with wood decking and concrete topping""]",1,0,4.0,1.0,,1
1668,326988,Industrial,37,49010.0,2,1,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,1.0,1.0,,0
1669,460196,Residential,6681,85021.0,4,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,0.0,,2
1670,456531,Office,78427,90038.0,2,0,0,0,"[""Cast-in-place concrete""]","[""Cast-in-place concrete with concrete decking""]",1,0,8.0,9.0,,1
1671,575735,Industrial,113851,78626.0,4,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present"", ""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
1672,573464,Office,38799,10549.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,3.0,3.0,,1
1673,574210,Office,6133,94303.0,2,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,3.0,,1
1674,412487,Office,13,91506.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,1
1675,374311,Industrial,62,94545.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
1676,342160,Office,64,94612.0,2,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,8.0,13.0,,1
1677,577591,Industrial,206000,36547.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,35.0,0
1678,422775,Office,206378,10017.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,21.0,21.0,,1
1679,351007,Industrial,455,98204.0,2,1,0,1,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Wood-framing with wood decking""]",1,0,1.0,2.0,,0
1680,304431,Industrial,200,30901.0,3,0,0,0,"[""Steel-framed"", ""Pre-fab metal""]","[""Steel-framed with steel decking""]",0,0,1.0,2.0,,0
1681,386405,Industrial,20,60106.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,2.0,,0
1682,246036,Industrial,58,89030.0,2,0,0,0,"[""""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,1.0,1.0,,0
1684,363500,Industrial,136,48208.0,2,1,1,1,"[""Conventional steel framing, isolated CMU, steel stud partition framing"", ""Wood post-and-beam framing, wood stud framing""]","[""Cast-in-place concrete with concrete decking"", ""Wood plank-and-beam framing""]",1,0,3.0,,,0
1685,398777,Industrial,24,8016.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
1686,228141,Office,113,55121.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with steel framing"", ""Concrete tilt-up perimeter walls""]","[""""]",1,0,1.0,1.0,,1
1687,322691,Industrial,881,10901.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,2.0,,0
1688,261561,Office,46,75904.0,4,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,1.0,1.0,,1
1689,446270,Industrial,101351,77008.0,4,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,6.0,,0
1690,357378,Office,15,21202.0,1,0,1,0,"[""Conventional wood stud platform""]","[""Precast concrete T's""]",1,0,4.0,9.0,,1
1692,553852,Industrial,37481,75074.0,4,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,0
1693,554553,Industrial,23882,7036.0,1,0,0,0,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",0,0,1.0,1.0,,0
1694,541188,Industrial,118555,,2,0,0,0,"[""Precast concrete"", ""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,1.0,1.0,,0
1695,564175,Industrial,658864,44146.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,0
1696,564992,Industrial,20720,84104.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,2.0,,0
1697,565540,Office,26900,7731.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,10.0,,1
1698,564017,Industrial,102000,19134.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,,0
1699,567706,Industrial,87360,75082.0,4,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,2.0,,0
1700,563777,Industrial,15004,91331.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
1701,288682,Office,21000,48036.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with steel framing""]","[""Open-web steel joists with steel decking""]",1,0,1.0,1.0,,1
1702,415507,Office,81,60661.0,2,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking""]",1,0,6.0,12.0,,1
